Temperatura,Vibracion,Uso,RiskScore,Estado_Codigo,Estado_Nombre
40.16,0.18,50.58,0.2336,0,NORMAL
21.74,1.02,19.75,0.0937,0,NORMAL
40.15,0.49,42.04,0.223,0,NORMAL
34.19,1.03,17.9,0.1517,0,NORMAL
43.36,0.55,25.39,0.1996,0,NORMAL
20.54,1.24,34.35,0.1319,0,NORMAL
29.01,0.41,49.29,0.1825,0,NORMAL
34.37,0.35,32.18,0.1645,0,NORMAL
47.62,1.68,42.8,0.3038,0,NORMAL
31.03,1.39,15.06,0.1414,0,NORMAL
47.92,1.81,55.43,0.3416,0,NORMAL
49.53,2.31,64.01,0.3884,1,PREVENTIVO
38.09,2.33,13.67,0.2062,1,PREVENTIVO
44.89,0.06,61.51,0.2802,1,PREVENTIVO
41.59,0.66,63.37,0.2894,1,PREVENTIVO
26.35,1.13,14.91,0.1087,0,NORMAL
24.25,2.33,29.68,0.1769,1,PREVENTIVO
49.78,0.51,60.37,0.3176,1,PREVENTIVO
32.84,1.17,60.99,0.2576,1,PREVENTIVO
34.86,0.51,64.79,0.2542,1,PREVENTIVO
49.04,1.7,14.32,0.2404,0,NORMAL
25.23,0.95,22.04,0.1145,0,NORMAL
33.5,2.06,63.87,0.2994,1,PREVENTIVO
30.17,1.17,40.04,0.1919,0,NORMAL
51.25,0.94,20.47,0.2403,1,PREVENTIVO
34.32,2.23,39.99,0.2496,1,PREVENTIVO
29.83,1.48,49.93,0.2258,0,NORMAL
25.4,1.45,12.63,0.1092,0,NORMAL
47.65,0.74,12.37,0.1949,0,NORMAL
46.16,1.08,25.66,0.2327,0,NORMAL
21.69,1.13,47.51,0.1668,0,NORMAL
46.62,1.0,39.38,0.2664,0,NORMAL
49.69,2.26,50.75,0.3545,1,PREVENTIVO
35.99,1.28,60.33,0.2757,1,PREVENTIVO
22.41,2.08,45.15,0.1979,1,PREVENTIVO
48.1,2.24,42.39,0.3247,1,PREVENTIVO
46.47,0.26,20.64,0.1929,0,NORMAL
36.62,2.43,19.44,0.2169,1,PREVENTIVO
37.48,1.84,37.02,0.2442,0,NORMAL
43.4,1.52,22.86,0.2272,0,NORMAL
33.63,2.07,58.11,0.2857,1,PREVENTIVO
37.26,2.19,56.64,0.3046,1,PREVENTIVO
25.67,1.7,27.51,0.1568,0,NORMAL
20.93,0.57,51.26,0.1529,0,NORMAL
50.71,0.06,53.21,0.2886,1,PREVENTIVO
38.84,1.8,33.58,0.2411,0,NORMAL
41.78,2.49,34.95,0.2833,1,PREVENTIVO
42.4,1.01,61.6,0.3013,1,PREVENTIVO
27.55,1.01,52.89,0.2054,0,NORMAL
24.69,1.98,30.08,0.168,0,NORMAL
20.07,1.35,14.64,0.0843,0,NORMAL
46.9,0.45,44.6,0.2618,0,NORMAL
30.49,0.4,64.57,0.2278,1,PREVENTIVO
41.72,1.65,10.82,0.1934,0,NORMAL
30.72,2.47,61.54,0.294,1,PREVENTIVO
41.98,1.01,18.27,0.191,0,NORMAL
22.33,1.63,61.54,0.2225,1,PREVENTIVO
22.33,1.43,28.01,0.1316,0,NORMAL
32.73,1.14,42.68,0.2103,0,NORMAL
21.26,1.48,52.49,0.1892,0,NORMAL
28.59,1.07,43.49,0.1893,0,NORMAL
29.24,1.37,10.89,0.1213,0,NORMAL
25.07,2.23,12.08,0.1336,1,PREVENTIVO
30.59,0.08,43.28,0.1641,0,NORMAL
43.35,1.66,39.83,0.2743,0,NORMAL
51.2,1.5,48.03,0.3284,1,PREVENTIVO
36.24,0.73,17.15,0.1496,0,NORMAL
48.24,0.84,50.45,0.2969,0,NORMAL
36.39,1.57,45.6,0.251,0,NORMAL
29.07,1.13,40.01,0.1849,0,NORMAL
34.65,2.03,60.21,0.2947,1,PREVENTIVO
42.25,1.1,29.63,0.2239,0,NORMAL
25.73,2.24,32.09,0.1872,1,PREVENTIVO
32.5,0.49,52.3,0.2104,0,NORMAL
41.02,0.07,43.86,0.217,0,NORMAL
28.8,1.95,62.99,0.2697,1,PREVENTIVO
22.03,1.57,63.53,0.2239,1,PREVENTIVO
35.84,1.33,31.15,0.2036,0,NORMAL
24.8,1.56,60.34,0.2294,1,PREVENTIVO
36.19,1.8,18.47,0.19,0,NORMAL
46.69,0.8,41.72,0.2658,0,NORMAL
35.81,1.87,53.48,0.2783,0,NORMAL
37.03,1.7,10.04,0.1699,0,NORMAL
40.59,1.71,53.58,0.2966,0,NORMAL
31.8,1.74,58.57,0.2663,0,NORMAL
41.23,2.17,51.56,0.311,1,PREVENTIVO
32.48,1.82,28.25,0.1967,0,NORMAL
34.61,0.1,47.02,0.194,0,NORMAL
25.37,2.25,19.67,0.1548,1,PREVENTIVO
43.89,2.13,24.76,0.2559,1,PREVENTIVO
25.84,1.31,35.34,0.1634,0,NORMAL
32.61,0.35,55.46,0.214,0,NORMAL
39.56,0.46,23.56,0.173,0,NORMAL
50.45,1.71,50.66,0.3387,1,PREVENTIVO
47.1,1.97,55.67,0.3437,0,NORMAL
27.11,2.35,40.04,0.218,1,PREVENTIVO
48.85,1.43,15.67,0.2335,0,NORMAL
32.96,0.65,47.65,0.2067,0,NORMAL
49.31,0.47,51.88,0.2926,0,NORMAL
43.12,2.33,19.78,0.2466,1,PREVENTIVO
50.24,0.97,63.27,0.3434,1,PREVENTIVO
25.5,2.37,22.19,0.1658,1,PREVENTIVO
42.23,0.86,43.44,0.2498,0,NORMAL
41.97,0.26,57.32,0.2621,0,NORMAL
50.07,0.27,49.08,0.2823,1,PREVENTIVO
31.82,0.06,45.52,0.1751,0,NORMAL
36.61,2.39,62.23,0.3223,1,PREVENTIVO
37.88,0.04,27.62,0.1598,0,NORMAL
35.61,1.7,55.37,0.276,0,NORMAL
27.17,0.49,44.55,0.1642,0,NORMAL
23.84,1.69,38.18,0.1737,0,NORMAL
38.46,2.32,16.23,0.2139,1,PREVENTIVO
35.4,1.21,12.58,0.1508,0,NORMAL
36.69,1.76,42.01,0.2501,0,NORMAL
28.61,0.09,56.12,0.1867,0,NORMAL
26.73,0.77,27.89,0.1303,0,NORMAL
34.52,0.82,28.03,0.1712,0,NORMAL
23.43,1.82,30.14,0.1563,0,NORMAL
48.36,2.04,36.17,0.3037,1,PREVENTIVO
47.07,1.31,23.1,0.239,0,NORMAL
33.64,2.13,12.52,0.174,1,PREVENTIVO
50.71,0.66,56.56,0.3182,1,PREVENTIVO
42.31,1.61,16.0,0.2078,0,NORMAL
50.41,1.98,11.94,0.2512,1,PREVENTIVO
31.32,1.14,43.86,0.2062,0,NORMAL
50.34,0.31,42.55,0.2687,1,PREVENTIVO
35.13,0.15,50.29,0.2066,0,NORMAL
24.21,1.2,24.94,0.1252,0,NORMAL
24.15,2.11,38.97,0.1921,1,PREVENTIVO
47.41,0.87,18.95,0.2149,0,NORMAL
24.38,0.83,54.5,0.1871,0,NORMAL
45.9,1.07,13.21,0.2,0,NORMAL
30.38,1.93,37.85,0.2142,0,NORMAL
45.35,1.12,34.32,0.2519,0,NORMAL
29.56,0.42,37.1,0.1552,0,NORMAL
30.81,0.84,50.74,0.2104,0,NORMAL
41.42,1.35,28.67,0.2261,0,NORMAL
38.83,2.41,53.81,0.3131,1,PREVENTIVO
30.15,1.78,43.75,0.2225,0,NORMAL
25.69,0.32,62.69,0.1964,1,PREVENTIVO
49.14,2.42,54.68,0.3671,1,PREVENTIVO
33.7,0.83,17.49,0.1413,0,NORMAL
47.23,2.21,12.36,0.2443,1,PREVENTIVO
45.65,0.93,22.63,0.2174,0,NORMAL
40.71,0.58,62.72,0.2807,1,PREVENTIVO
24.2,2.19,58.57,0.2442,1,PREVENTIVO
46.47,2.0,57.77,0.3467,0,NORMAL
22.22,0.01,28.7,0.0833,0,NORMAL
21.08,0.51,44.82,0.1353,0,NORMAL
37.78,0.46,15.52,0.1436,0,NORMAL
29.7,2.13,38.86,0.2202,1,PREVENTIVO
32.26,1.47,64.73,0.2744,1,PREVENTIVO
35.7,1.25,56.77,0.2641,0,NORMAL
51.69,0.56,34.7,0.2646,1,PREVENTIVO
40.39,1.1,62.22,0.2961,1,PREVENTIVO
40.58,0.37,10.35,0.1419,0,NORMAL
31.72,1.29,50.63,0.2303,0,NORMAL
25.37,0.92,21.5,0.1129,0,NORMAL
50.68,1.31,54.3,0.3351,1,PREVENTIVO
25.53,1.36,54.9,0.2125,0,NORMAL
43.59,0.48,13.46,0.1682,0,NORMAL
26.41,0.36,56.26,0.1852,0,NORMAL
20.23,0.76,15.09,0.0655,0,NORMAL
32.07,0.02,14.94,0.0984,0,NORMAL
27.83,0.66,18.81,0.1091,0,NORMAL
42.96,1.16,11.33,0.1837,0,NORMAL
25.28,1.18,38.53,0.164,0,NORMAL
22.79,1.14,53.28,0.187,0,NORMAL
48.8,1.2,27.65,0.2551,0,NORMAL
43.9,0.91,44.53,0.2626,0,NORMAL
35.48,0.95,57.45,0.2542,0,NORMAL
50.15,0.81,44.02,0.2893,1,PREVENTIVO
36.35,1.94,46.84,0.2667,0,NORMAL
34.51,2.25,40.46,0.2524,1,PREVENTIVO
43.35,0.98,40.22,0.2516,0,NORMAL
25.81,1.1,16.65,0.1092,0,NORMAL
35.0,0.16,47.81,0.2001,0,NORMAL
26.35,1.97,50.06,0.2258,0,NORMAL
49.63,1.64,63.16,0.3634,1,PREVENTIVO
50.61,2.32,27.92,0.3039,1,PREVENTIVO
25.52,1.44,41.18,0.181,0,NORMAL
39.67,1.85,58.49,0.3094,0,NORMAL
50.57,1.83,53.97,0.3519,1,PREVENTIVO
41.03,1.46,45.22,0.2694,0,NORMAL
27.56,1.38,23.01,0.1435,0,NORMAL
25.33,1.63,48.64,0.2054,0,NORMAL
27.82,1.44,59.2,0.2377,0,NORMAL
26.5,1.39,26.94,0.1485,0,NORMAL
33.37,1.22,45.45,0.2233,0,NORMAL
43.59,2.21,22.04,0.2503,1,PREVENTIVO
45.86,0.72,61.8,0.3092,1,PREVENTIVO
38.27,0.65,23.96,0.1741,0,NORMAL
45.94,1.94,43.62,0.3066,0,NORMAL
43.2,0.45,34.58,0.2182,0,NORMAL
46.4,2.15,34.13,0.2926,1,PREVENTIVO
25.98,0.44,13.84,0.0797,0,NORMAL
21.77,0.62,59.56,0.1793,0,NORMAL
34.99,1.32,37.37,0.2145,0,NORMAL
23.6,1.23,59.25,0.209,0,NORMAL
30.46,1.45,40.71,0.2048,0,NORMAL
49.28,0.61,18.21,0.2132,0,NORMAL
45.99,1.88,15.42,0.2344,0,NORMAL
45.38,0.99,53.48,0.2954,0,NORMAL
47.62,1.37,19.53,0.2348,0,NORMAL
48.27,0.66,40.48,0.2658,0,NORMAL
39.41,2.35,58.67,0.3259,1,PREVENTIVO
36.6,1.26,41.29,0.2305,0,NORMAL
31.18,0.53,50.7,0.2011,0,NORMAL
42.56,0.93,38.29,0.2411,0,NORMAL
25.91,1.59,31.69,0.1645,0,NORMAL
21.95,2.09,51.28,0.2113,1,PREVENTIVO
51.92,1.92,21.11,0.2796,1,PREVENTIVO
28.9,0.76,60.74,0.2228,1,PREVENTIVO
40.65,2.04,57.04,0.3171,1,PREVENTIVO
38.36,0.27,13.65,0.1355,0,NORMAL
46.73,0.41,21.55,0.2018,0,NORMAL
43.29,2.25,57.72,0.3394,1,PREVENTIVO
20.73,0.37,41.75,0.1211,0,NORMAL
44.94,1.82,42.28,0.2942,0,NORMAL
31.14,0.06,26.65,0.1245,0,NORMAL
35.29,1.63,50.42,0.2597,0,NORMAL
26.17,1.53,20.8,0.1364,0,NORMAL
20.16,1.04,35.86,0.1268,0,NORMAL
26.73,1.48,15.11,0.1234,0,NORMAL
50.96,0.36,12.66,0.1991,1,PREVENTIVO
24.83,0.38,21.4,0.0909,0,NORMAL
23.78,1.72,48.52,0.2003,0,NORMAL
34.73,1.17,46.31,0.2303,0,NORMAL
21.71,1.51,51.03,0.1891,0,NORMAL
22.86,0.28,32.15,0.1045,0,NORMAL
24.14,0.45,16.65,0.0782,0,NORMAL
43.09,1.12,49.76,0.2789,0,NORMAL
41.17,2.31,51.8,0.3164,1,PREVENTIVO
49.84,0.49,44.26,0.2772,0,NORMAL
43.35,0.09,41.45,0.2236,0,NORMAL
33.81,0.84,39.49,0.1973,0,NORMAL
41.13,1.14,58.23,0.2911,0,NORMAL
45.96,1.94,15.7,0.237,0,NORMAL
44.46,0.71,15.53,0.1858,0,NORMAL
29.1,1.97,47.57,0.2335,0,NORMAL
40.01,0.35,28.54,0.1837,0,NORMAL
20.28,1.66,64.01,0.2196,1,PREVENTIVO
24.8,0.72,17.08,0.0918,0,NORMAL
46.88,1.48,48.53,0.3075,0,NORMAL
31.74,2.42,49.69,0.2676,1,PREVENTIVO
46.87,0.17,50.82,0.2672,0,NORMAL
40.97,2.01,21.8,0.2298,1,PREVENTIVO
41.34,1.49,17.05,0.2015,0,NORMAL
42.23,1.24,10.94,0.1819,0,NORMAL
23.11,2.42,16.53,0.1416,1,PREVENTIVO
28.81,1.06,29.75,0.1555,0,NORMAL
30.45,0.92,26.88,0.1516,0,NORMAL
49.57,0.53,11.49,0.1951,0,NORMAL
50.13,2.22,52.82,0.3604,1,PREVENTIVO
20.82,2.48,61.16,0.2436,1,PREVENTIVO
33.52,0.9,18.91,0.1465,0,NORMAL
27.39,1.24,13.32,0.1135,0,NORMAL
39.17,0.15,49.54,0.2251,0,NORMAL
50.85,1.08,57.41,0.3355,1,PREVENTIVO
20.72,0.57,16.96,0.0659,0,NORMAL
29.0,1.63,59.56,0.2508,0,NORMAL
30.96,0.65,57.52,0.2214,0,NORMAL
46.49,1.71,45.31,0.3056,0,NORMAL
27.1,1.78,25.7,0.1619,0,NORMAL
27.99,0.31,43.89,0.1606,0,NORMAL
49.06,1.01,37.3,0.274,0,NORMAL
49.25,1.6,30.27,0.2779,0,NORMAL
48.58,0.77,13.57,0.2038,0,NORMAL
34.17,1.69,64.89,0.2923,1,PREVENTIVO
31.9,1.06,19.49,0.1454,0,NORMAL
27.88,1.2,15.85,0.121,0,NORMAL
46.78,0.63,33.88,0.2406,0,NORMAL
23.54,1.39,52.3,0.197,0,NORMAL
45.51,1.29,12.13,0.2029,0,NORMAL
20.85,2.28,53.59,0.218,1,PREVENTIVO
37.72,0.25,31.93,0.1772,0,NORMAL
44.43,0.22,18.9,0.1773,0,NORMAL
36.52,1.36,38.43,0.2263,0,NORMAL
45.99,1.68,34.63,0.2752,0,NORMAL
24.74,0.08,49.59,0.1503,0,NORMAL
51.17,1.76,35.49,0.3062,1,PREVENTIVO
26.26,0.11,34.91,0.1223,0,NORMAL
27.89,1.15,22.61,0.1364,0,NORMAL
22.55,0.12,57.86,0.1616,0,NORMAL
31.56,1.33,25.16,0.1671,0,NORMAL
29.61,2.0,19.62,0.1672,1,PREVENTIVO
42.53,0.06,41.08,0.2175,0,NORMAL
25.82,1.33,39.05,0.1732,0,NORMAL
31.37,1.06,33.62,0.1782,0,NORMAL
28.12,0.07,16.63,0.0848,0,NORMAL
20.17,0.5,46.91,0.1356,0,NORMAL
47.91,0.5,32.14,0.2374,0,NORMAL
46.32,2.3,34.17,0.2975,1,PREVENTIVO
28.14,1.09,31.65,0.1581,0,NORMAL
46.34,0.2,42.18,0.2441,0,NORMAL
36.79,2.08,48.47,0.2778,1,PREVENTIVO
35.2,0.08,63.89,0.2385,1,PREVENTIVO
32.9,1.06,27.08,0.1694,0,NORMAL
30.57,1.47,51.53,0.2332,0,NORMAL
45.44,0.13,42.37,0.2376,0,NORMAL
41.33,0.31,23.88,0.1772,0,NORMAL
20.63,1.64,42.21,0.166,0,NORMAL
37.4,2.35,13.74,0.2037,1,PREVENTIVO
42.88,1.89,57.19,0.3236,0,NORMAL
40.19,0.67,10.17,0.15,0,NORMAL
27.98,2.49,13.62,0.1612,1,PREVENTIVO
45.1,0.11,43.58,0.2382,0,NORMAL
36.06,2.02,26.37,0.2169,1,PREVENTIVO
46.56,2.05,61.11,0.3575,1,PREVENTIVO
32.64,1.52,64.43,0.2773,1,PREVENTIVO
40.44,1.62,20.93,0.2112,0,NORMAL
38.89,1.71,54.75,0.2913,0,NORMAL
32.23,1.39,26.09,0.1751,0,NORMAL
33.15,0.96,15.48,0.1379,0,NORMAL
26.92,0.72,12.7,0.0914,0,NORMAL
35.36,0.67,22.83,0.1572,0,NORMAL
25.57,0.81,20.07,0.1062,0,NORMAL
43.58,2.42,46.84,0.3196,1,PREVENTIVO
39.04,1.46,60.16,0.2966,1,PREVENTIVO
51.86,1.12,10.81,0.2254,1,PREVENTIVO
42.77,2.28,19.08,0.2413,1,PREVENTIVO
33.79,2.47,46.32,0.2712,1,PREVENTIVO
20.84,1.17,38.36,0.141,0,NORMAL
46.23,1.35,19.43,0.2271,0,NORMAL
22.85,0.14,18.71,0.0658,0,NORMAL
41.29,0.07,54.18,0.2443,0,NORMAL
40.09,0.24,61.2,0.2618,1,PREVENTIVO
49.97,2.36,53.96,0.3673,1,PREVENTIVO
27.53,1.71,51.3,0.2258,0,NORMAL
38.29,1.49,58.67,0.2902,0,NORMAL
44.96,1.12,18.06,0.2092,0,NORMAL
23.58,2.44,62.94,0.2607,1,PREVENTIVO
43.39,1.34,44.43,0.2751,0,NORMAL
50.87,2.32,37.95,0.3304,1,PREVENTIVO
46.09,2.13,63.38,0.3634,1,PREVENTIVO
49.7,2.24,26.73,0.2935,1,PREVENTIVO
24.42,1.89,34.82,0.1755,0,NORMAL
48.17,0.89,38.22,0.2675,0,NORMAL
49.67,1.43,34.22,0.2839,0,NORMAL
36.22,1.09,10.63,0.146,0,NORMAL
25.52,2.03,24.27,0.1593,1,PREVENTIVO
21.5,1.19,36.03,0.1391,0,NORMAL
23.0,2.11,56.32,0.2295,1,PREVENTIVO
32.17,0.21,42.76,0.1752,0,NORMAL
22.93,1.62,14.62,0.1079,0,NORMAL
25.05,2.23,47.09,0.2209,1,PREVENTIVO
38.89,1.98,42.99,0.2712,0,NORMAL
33.55,2.26,18.27,0.1925,1,PREVENTIVO
43.24,0.98,61.88,0.3052,1,PREVENTIVO
41.45,2.12,46.55,0.2978,1,PREVENTIVO
21.6,0.11,29.51,0.0855,0,NORMAL
42.83,0.65,53.48,0.2705,0,NORMAL
45.28,1.06,29.5,0.2372,0,NORMAL
21.41,2.25,45.33,0.1991,1,PREVENTIVO
25.66,0.71,59.16,0.2011,0,NORMAL
42.11,1.4,28.33,0.2302,0,NORMAL
32.08,0.27,61.21,0.2228,1,PREVENTIVO
38.59,2.15,46.22,0.2837,1,PREVENTIVO
40.52,0.45,45.2,0.2315,0,NORMAL
48.31,2.32,48.61,0.3441,1,PREVENTIVO
29.06,1.52,31.11,0.1764,0,NORMAL
27.96,0.66,43.65,0.1721,0,NORMAL
20.82,1.13,27.18,0.1117,0,NORMAL
22.07,0.03,40.85,0.1135,0,NORMAL
23.27,0.36,63.97,0.1887,1,PREVENTIVO
31.38,1.9,55.4,0.2619,0,NORMAL
33.01,1.36,16.88,0.1547,0,NORMAL
36.08,1.43,53.41,0.2642,0,NORMAL
27.1,1.34,39.3,0.1805,0,NORMAL
36.06,1.54,58.42,0.2801,0,NORMAL
24.4,0.65,36.37,0.1355,0,NORMAL
51.7,1.88,34.48,0.3106,1,PREVENTIVO
38.42,1.06,44.28,0.24,0,NORMAL
22.03,0.75,21.79,0.0909,0,NORMAL
46.55,1.47,51.62,0.3131,0,NORMAL
43.19,0.89,51.55,0.2761,0,NORMAL
39.19,2.04,64.92,0.3296,1,PREVENTIVO
47.94,1.79,15.94,0.2421,0,NORMAL
26.83,1.8,59.19,0.2451,0,NORMAL
30.94,2.45,12.41,0.1715,1,PREVENTIVO
28.14,1.39,15.19,0.1274,0,NORMAL
30.64,2.08,11.21,0.1538,1,PREVENTIVO
25.3,2.27,25.31,0.1691,1,PREVENTIVO
29.67,0.36,16.85,0.1031,0,NORMAL
23.12,0.79,11.74,0.0727,0,NORMAL
26.18,0.72,11.55,0.0851,0,NORMAL
38.15,1.01,13.47,0.1596,0,NORMAL
44.18,1.21,60.14,0.3136,1,PREVENTIVO
43.92,1.93,16.97,0.2296,0,NORMAL
28.28,1.35,51.42,0.217,0,NORMAL
40.18,1.37,62.6,0.3052,1,PREVENTIVO
43.34,2.17,35.39,0.281,1,PREVENTIVO
37.64,0.24,14.38,0.1326,0,NORMAL
28.67,1.29,64.74,0.2504,1,PREVENTIVO
45.19,2.1,44.24,0.31,1,PREVENTIVO
49.41,1.57,62.1,0.3571,1,PREVENTIVO
37.47,1.54,39.61,0.2403,0,NORMAL
45.75,0.62,63.64,0.3096,1,PREVENTIVO
32.67,1.55,34.22,0.203,0,NORMAL
49.77,0.95,27.18,0.2501,0,NORMAL
48.56,0.23,28.72,0.2225,0,NORMAL
28.36,0.78,46.29,0.185,0,NORMAL
23.54,1.53,49.73,0.1957,0,NORMAL
41.74,0.15,47.81,0.2334,0,NORMAL
35.29,0.9,48.33,0.2289,0,NORMAL
32.21,1.74,29.32,0.1951,0,NORMAL
22.25,0.2,47.55,0.137,0,NORMAL
21.98,2.08,39.58,0.1817,1,PREVENTIVO
44.68,2.02,21.39,0.2475,1,PREVENTIVO
30.06,1.03,49.01,0.2088,0,NORMAL
24.02,1.29,24.29,0.1259,0,NORMAL
31.92,0.14,36.7,0.1562,0,NORMAL
21.57,1.49,45.82,0.1744,0,NORMAL
29.64,0.34,39.17,0.158,0,NORMAL
38.57,0.45,26.13,0.1738,0,NORMAL
32.04,0.94,57.59,0.237,0,NORMAL
45.14,1.85,40.62,0.292,0,NORMAL
33.92,1.24,12.75,0.145,0,NORMAL
45.25,0.66,10.79,0.1762,0,NORMAL
45.3,0.78,33.3,0.2369,0,NORMAL
31.65,1.89,28.7,0.1962,0,NORMAL
48.56,1.43,53.04,0.3254,0,NORMAL
29.87,0.8,22.14,0.1326,0,NORMAL
45.0,2.01,11.59,0.2244,1,PREVENTIVO
24.19,2.14,30.32,0.1717,1,PREVENTIVO
45.57,2.19,53.08,0.3372,1,PREVENTIVO
47.34,0.46,33.03,0.2354,0,NORMAL
42.42,0.14,31.81,0.1964,0,NORMAL
30.69,1.52,22.59,0.1631,0,NORMAL
21.72,1.74,47.14,0.1872,0,NORMAL
25.13,0.47,19.62,0.091,0,NORMAL
29.41,2.41,53.9,0.2661,1,PREVENTIVO
33.7,2.2,48.17,0.266,1,PREVENTIVO
35.17,1.0,52.01,0.241,0,NORMAL
39.62,0.98,15.7,0.1715,0,NORMAL
25.66,1.77,15.5,0.1291,0,NORMAL
31.92,2.43,37.68,0.2389,1,PREVENTIVO
50.61,1.33,38.44,0.2958,1,PREVENTIVO
32.42,0.15,51.83,0.1969,0,NORMAL
51.34,0.04,36.1,0.2483,1,PREVENTIVO
36.52,0.99,49.1,0.24,0,NORMAL
51.73,0.32,58.1,0.3151,1,PREVENTIVO
25.53,1.49,61.8,0.2343,1,PREVENTIVO
34.21,1.96,10.75,0.1667,0,NORMAL
45.66,1.12,64.68,0.329,1,PREVENTIVO
33.07,0.66,19.03,0.136,0,NORMAL
45.98,0.19,50.17,0.262,0,NORMAL
49.42,0.13,39.08,0.2495,0,NORMAL
27.32,1.9,36.33,0.1939,0,NORMAL
27.3,0.86,42.38,0.1727,0,NORMAL
32.35,1.88,12.65,0.1592,0,NORMAL
37.73,2.43,44.96,0.2862,1,PREVENTIVO
31.79,0.66,38.27,0.1778,0,NORMAL
29.91,0.31,40.66,0.162,0,NORMAL
44.04,1.26,58.33,0.3101,0,NORMAL
31.58,1.88,62.25,0.2794,1,PREVENTIVO
21.51,1.69,33.61,0.1507,0,NORMAL
29.78,0.92,45.87,0.1957,0,NORMAL
30.83,0.36,20.82,0.119,0,NORMAL
48.16,0.28,61.95,0.3054,1,PREVENTIVO
24.93,1.78,34.61,0.1736,0,NORMAL
44.63,1.54,50.51,0.3032,0,NORMAL
51.27,1.71,44.14,0.3264,1,PREVENTIVO
46.1,0.21,34.11,0.2232,0,NORMAL
44.75,1.91,23.36,0.249,0,NORMAL
29.39,1.6,50.82,0.2301,0,NORMAL
35.66,0.08,57.72,0.2253,0,NORMAL
37.76,0.95,19.33,0.1704,0,NORMAL
22.33,1.19,49.28,0.1764,0,NORMAL
40.96,0.15,56.57,0.2516,0,NORMAL
39.42,0.97,23.58,0.1899,0,NORMAL
21.33,0.82,44.94,0.1478,0,NORMAL
21.06,1.52,53.61,0.1926,0,NORMAL
27.35,1.8,37.67,0.1938,0,NORMAL
24.63,1.56,22.62,0.1343,0,NORMAL
47.13,2.2,10.65,0.2394,1,PREVENTIVO
47.45,2.16,53.33,0.3461,1,PREVENTIVO
43.69,1.29,49.33,0.2868,0,NORMAL
32.68,1.19,25.76,0.1693,0,NORMAL
48.96,2.11,28.99,0.291,1,PREVENTIVO
25.51,0.64,60.42,0.2009,1,PREVENTIVO
50.58,0.65,33.51,0.2596,1,PREVENTIVO
46.43,0.53,39.43,0.2491,0,NORMAL
31.57,0.16,43.15,0.1715,0,NORMAL
26.96,1.76,40.39,0.1974,0,NORMAL
20.5,1.72,51.56,0.1914,0,NORMAL
45.61,1.67,23.25,0.2448,0,NORMAL
39.06,0.37,35.11,0.196,0,NORMAL
36.07,1.65,58.08,0.2834,0,NORMAL
43.53,2.01,41.23,0.2911,1,PREVENTIVO
33.62,1.47,38.3,0.2151,0,NORMAL
24.96,2.22,47.98,0.2223,1,PREVENTIVO
21.95,2.48,27.3,0.1649,1,PREVENTIVO
38.52,0.33,36.36,0.1951,0,NORMAL
28.78,1.12,17.56,0.1271,0,NORMAL
32.06,0.09,14.92,0.1008,0,NORMAL
43.32,1.5,51.12,0.2968,0,NORMAL
32.2,0.63,24.73,0.1449,0,NORMAL
48.95,2.08,45.68,0.3317,1,PREVENTIVO
38.96,0.41,22.95,0.1664,0,NORMAL
38.18,0.26,63.67,0.2591,1,PREVENTIVO
51.53,1.65,37.5,0.3091,1,PREVENTIVO
32.54,2.04,61.9,0.2889,1,PREVENTIVO
38.13,2.46,38.44,0.2728,1,PREVENTIVO
36.47,0.12,41.79,0.1912,0,NORMAL
49.57,0.42,16.66,0.2042,0,NORMAL
46.12,0.04,22.65,0.1885,0,NORMAL
48.45,0.04,48.04,0.2638,0,NORMAL
32.35,1.08,16.3,0.1405,0,NORMAL
49.12,1.27,44.73,0.3019,0,NORMAL
41.49,1.4,54.11,0.2916,0,NORMAL
35.39,0.97,10.62,0.1373,0,NORMAL
22.68,0.74,30.5,0.1155,0,NORMAL
45.5,0.72,60.45,0.3039,1,PREVENTIVO
27.53,1.38,61.07,0.2387,1,PREVENTIVO
40.8,1.6,14.68,0.1968,0,NORMAL
36.33,0.12,36.54,0.1772,0,NORMAL
33.48,1.88,57.09,0.2758,0,NORMAL
40.53,0.49,27.01,0.1872,0,NORMAL
47.72,1.47,55.76,0.3295,0,NORMAL
45.28,0.09,20.92,0.1818,0,NORMAL
44.74,0.04,55.94,0.265,0,NORMAL
32.94,0.46,30.35,0.1565,0,NORMAL
46.1,2.36,62.39,0.369,1,PREVENTIVO
38.83,1.09,14.1,0.1677,0,NORMAL
20.63,1.72,33.98,0.1484,0,NORMAL
51.12,1.67,33.21,0.2971,1,PREVENTIVO
22.94,0.03,45.6,0.1299,0,NORMAL
49.32,0.75,14.76,0.2097,0,NORMAL
22.89,2.1,64.62,0.2496,1,PREVENTIVO
27.19,0.71,54.43,0.1967,0,NORMAL
37.33,0.25,43.78,0.2049,0,NORMAL
49.52,1.48,52.48,0.3305,0,NORMAL
35.02,1.31,10.83,0.1479,0,NORMAL
44.74,1.9,33.64,0.2743,0,NORMAL
37.54,0.74,17.75,0.1578,0,NORMAL
37.1,1.42,44.2,0.2456,0,NORMAL
25.1,1.52,53.17,0.2115,0,NORMAL
36.89,1.35,40.69,0.2334,0,NORMAL
36.64,1.59,16.51,0.1801,0,NORMAL
36.93,1.71,45.25,0.2575,0,NORMAL
